svm_linear,0.00000000,0.00000000
svm_polynomial,0.00000000,0.00000000
svm_rbf,0.00000000,0.00000000
logistic,0.00000000,0.00000000
knn,0.00000000,0.00000000
decision_tree,0.00000000,0.00000000
random_forest,0.00000000,0.00000000
